[Latitude],[Longitude],[Value]
73.10,-159.10,0.50
73.10,-159.00,0.50
73.09,-158.68,0.50
73.09,-158.26,0.50
73.09,-158.00,0.50
73.09,-157.84,0.50
73.10,-157.41,0.50
73.10,-157.00,0.50
73.10,-156.99,0.50
73.10,-156.57,0.50
73.10,-156.15,0.50
73.10,-156.00,0.50
73.10,-155.73,0.50
73.11,-155.31,0.50
73.11,-155.00,0.50
73.11,-154.88,0.50
73.11,-154.46,0.50
73.11,-154.04,0.50
73.11,-154.00,0.50
73.11,-153.62,0.50
73.11,-153.20,0.50
73.11,-153.00,0.50
73.11,-152.78,0.50
73.11,-152.36,0.50
73.11,-152.00,0.50
73.11,-151.93,0.50
73.11,-151.51,0.50
73.11,-151.09,0.50
73.11,-151.00,0.50
73.11,-150.67,0.50
73.11,-150.25,0.50
73.11,-150.00,0.50
73.15,-149.84,0.50
73.42,-149.53,0.50
73.80,-149.26,0.50
74.00,-149.09,0.50
74.08,-149.00,0.50
74.11,-148.97,0.50
74.40,-148.66,0.50
74.69,-148.35,0.50
74.98,-148.04,0.50
75.00,-148.02,0.50
75.36,-148.01,0.50
75.83,-148.01,0.50
76.00,-148.01,0.50
76.18,-148.14,0.50
76.46,-148.46,0.50
76.74,-148.78,0.50
77.00,-149.00,0.50
77.00,-149.00,0.50
77.09,-149.00,0.50
77.24,-149.00,0.50
77.44,-148.80,0.50
77.69,-148.46,0.50
77.88,-148.09,0.50
77.92,-148.00,0.50
78.00,-147.83,0.50
78.06,-147.71,0.50
78.23,-147.32,0.50
78.39,-147.00,0.50
78.42,-146.95,0.50
78.64,-146.58,0.50
78.86,-146.23,0.50
79.00,-146.00,0.50
79.00,-146.00,0.50
79.01,-145.86,0.50
79.01,-145.44,0.50
79.01,-145.00,0.50

77.04,-93.00,0.50
77.02,-92.96,0.50
77.00,-92.96,0.50
77.00,-92.96,0.50
76.99,-92.98,0.50
76.98,-93.00,0.50
76.98,-93.00,0.50
76.99,-93.02,0.50
77.00,-93.04,0.50
77.00,-93.04,0.50
77.02,-93.04,0.50
77.04,-93.00,0.50

72.00,-175.00,0.50
72.38,-174.71,0.50
72.65,-174.42,0.50
72.73,-174.11,0.50
72.73,-174.00,0.50
72.66,-173.78,0.50
72.52,-173.44,0.50
72.34,-173.10,0.50
72.28,-173.00,0.50
72.11,-172.80,0.50
72.00,-172.65,0.50
71.92,-172.47,0.50
71.85,-172.11,0.50
71.85,-172.00,0.50
71.90,-171.74,0.50
71.97,-171.38,0.50
72.00,-171.25,0.50
72.06,-171.02,0.50
72.07,-171.00,0.50
72.18,-170.66,0.50
72.31,-170.32,0.50
72.41,-170.00,0.50
72.42,-169.96,0.50
72.51,-169.60,0.50
72.56,-169.23,0.50
72.58,-169.00,0.50
72.58,-168.86,0.50
72.59,-168.49,0.50
72.60,-168.12,0.50
72.60,-168.00,0.50
72.61,-167.75,0.50
72.62,-167.38,0.50
72.62,-167.01,0.50
72.62,-167.00,0.50
72.53,-166.66,0.50
72.33,-166.34,0.50
72.09,-166.03,0.50
72.07,-166.00,0.50
72.00,-165.92,0.50
71.77,-165.97,0.50
71.73,-166.00,0.50
71.73,-166.33,0.50
71.74,-166.74,0.50
71.74,-167.00,0.50
71.69,-167.05,0.50
71.41,-167.30,0.50
71.13,-167.55,0.50
71.00,-167.68,0.50
70.87,-167.81,0.50
70.69,-168.00,0.50
70.61,-168.08,0.50
70.35,-168.35,0.50
70.08,-168.60,0.50
70.00,-168.68,0.50
69.82,-168.67,0.50
69.56,-168.31,0.50
69.32,-168.00,0.50
69.30,-167.98,0.50
69.00,-167.85,0.50
68.96,-167.82,0.50
68.70,-167.57,0.50
68.46,-167.29,0.50
68.19,-167.02,0.50
68.16,-167.00,0.50
68.00,-166.89,0.50
67.88,-166.98,0.50
67.86,-167.00,0.50
67.61,-167.24,0.50
67.35,-167.51,0.50
67.09,-167.77,0.50
67.00,-167.86,0.50
66.86,-168.00,0.50
66.83,-168.03,0.50
66.56,-168.29,0.50
66.30,-168.56,0.50
66.04,-168.82,0.50
66.00,-168.86,0.50
65.67,-168.97,0.50
65.67,-169.00,0.50
65.91,-169.20,0.50
66.00,-169.28,0.50
66.18,-169.46,0.50
66.44,-169.73,0.50
66.70,-170.00,0.50
66.70,-170.00,0.50
66.96,-170.26,0.50
67.00,-170.30,0.50
67.22,-170.52,0.50
67.48,-170.79,0.50
67.70,-171.00,0.50
67.74,-171.05,0.50
67.82,-171.41,0.50
67.84,-171.80,0.50
67.91,-172.00,0.50
