-57.43,107.00,492
-57.30,106.00,492
-57.17,105.00,492
-57.01,104.00,492
-56.92,103.00,492
-56.96,102.00,492
-57.32,101.00,492
-57.76,100.00,492
-58.00,99.39,492
-58.51,98.00,492
-58.91,97.00,492
-59.25,96.00,492
-59.51,95.00,492
-59.65,94.00,492
-59.68,93.00,492
-59.61,92.00,492
-59.52,91.00,492
-59.52,90.00,492
-59.59,89.00,492
-59.75,88.00,492
-59.94,87.00,492
-60.13,86.00,492
-60.32,85.00,492
-60.51,84.00,492
-60.67,83.00,492
-60.83,82.00,492
-61.00,81.08,492
-61.19,80.00,492
-61.35,79.00,492
-61.50,78.00,492
-61.66,77.00,492
-61.81,76.00,492
-61.95,75.00,492
-62.07,74.00,492
-62.18,73.00,492
-62.27,72.00,492
-62.36,71.00,492
-62.44,70.00,492
-62.50,69.00,492
-62.57,68.00,492
-62.67,67.00,492
-62.77,66.00,492
-62.88,65.00,492
-62.99,64.00,492
-63.08,63.00,492
-63.16,62.00,492
-63.26,61.00,492
-63.38,60.00,492
-63.50,59.00,492
-63.63,58.00,492
-63.74,57.00,492
-63.84,56.00,492
-63.93,55.00,492
-64.00,54.07,492
-64.08,53.00,492
-64.13,52.00,492
-64.16,51.00,492
-64.18,50.00,492
-64.18,49.00,492
-64.16,48.00,492
-64.12,47.00,492
-64.06,46.00,492
-64.00,45.15,492
-63.90,44.00,492
-63.79,43.00,492
-63.65,42.00,492
-63.47,41.00,492
-63.25,40.00,492
-63.00,39.11,492
-62.56,38.00,492
-62.15,37.00,492
-61.75,36.00,492
-61.36,35.00,492
-61.00,34.01,492
-60.65,33.00,492
-60.37,32.00,492
-60.12,31.00,492
-59.82,30.00,492
-59.47,29.00,492
-59.14,28.00,492
-58.73,27.00,492
-58.28,26.00,492
-58.00,25.38,492
-57.35,24.00,492
-57.00,23.29,492
-56.00,22.15,492
-55.25,21.00,492
-55.00,20.38,492
-54.61,19.00,492
-54.55,18.00,492
-54.75,17.00,492
-55.00,16.54,492
-55.15,16.00,492
-55.49,15.00,492
-55.96,14.00,492
-56.55,13.00,492
-57.00,12.47,492
-57.57,12.00,492
-58.00,11.67,492
-59.00,11.34,492
-60.00,11.25,492
-61.00,11.22,492
-62.00,11.24,492
-63.00,11.29,492
-64.00,11.25,492
-64.99,11.00,492
-66.00,10.43,492
-66.48,10.00,492
-67.00,9.50,492
-67.35,9.00,492
-68.00,8.06,492
-68.69,7.00,492
-69.00,6.59,492
-69.40,6.00,492
-70.00,5.24,492
-70.96,4.00,492
-71.72,3.00,492
-72.52,2.00,492
-73.00,1.43,492
-73.31,1.00,492
-73.89,0.00,492

-76.00,-135.44,492
-75.81,-134.00,492
-75.56,-132.00,492
-75.30,-130.00,492
-75.00,-129.18,492
-74.68,-128.00,492
-74.28,-127.00,492
-73.74,-126.00,492
-73.00,-125.05,492
-72.00,-124.13,492
-71.00,-123.10,492
-70.01,-122.00,492
-69.24,-121.00,492
-68.52,-120.00,492
-68.00,-119.25,492
-67.20,-118.00,492
-66.55,-117.00,492
-66.00,-116.16,492
-65.27,-115.00,492
-64.67,-114.00,492
-64.11,-113.00,492
-63.59,-112.00,492
-63.08,-111.00,492
-62.61,-110.00,492
-62.14,-109.00,492
-61.66,-108.00,492
-61.17,-107.00,492
-60.72,-106.00,492
-60.30,-105.00,492
-60.00,-104.24,492
-59.55,-103.00,492
-59.20,-102.00,492
-59.00,-101.41,492
-58.54,-100.00,492
-58.29,-99.00,492
-58.10,-98.00,492
-58.04,-97.00,492
-58.06,-96.00,492
-58.13,-95.00,492
-58.24,-94.00,492
-58.39,-93.00,492
-58.57,-92.00,492
-58.79,-91.00,492
-59.00,-90.21,492
-59.37,-89.00,492
-59.71,-88.00,492
-60.00,-87.19,492
-60.44,-86.00,492
-60.83,-85.00,492
-61.25,-84.00,492
-61.66,-83.00,492
-62.00,-82.21,492
-62.54,-81.00,492
-62.98,-80.00,492
-63.47,-79.00,492
-63.90,-78.00,492
-64.33,-77.00,492
-64.68,-76.00,492
-64.97,-75.00,492
-65.19,-74.00,492
-65.37,-73.00,492
-65.48,-72.00,492
-65.56,-71.00,492
-65.57,-70.00,492
-65.56,-69.00,492
-65.48,-68.00,492
-65.46,-67.00,492
-65.34,-66.00,492
-65.31,-65.00,492
-65.27,-64.00,492
-65.33,-63.00,492
-65.32,-62.00,492
-65.18,-61.00,492
-65.07,-60.00,492
-64.83,-59.00,492
-64.71,-58.00,492
-64.49,-57.00,492
-64.37,-56.00,492
-64.31,-55.00,492
-64.37,-54.00,492
-64.41,-53.00,492
-64.42,-52.00,492
-64.50,-51.00,492
-64.61,-50.00,492
-64.69,-49.00,492
-64.75,-48.00,492
-64.80,-47.00,492
-64.84,-46.00,492
-64.89,-45.00,492
-64.96,-44.00,492
-65.09,-43.00,492
-65.32,-42.00,492
-65.63,-41.00,492
-66.00,-40.05,492
-66.50,-39.00,492
-66.99,-38.00,492
-67.53,-37.00,492
-68.00,-36.15,492
-68.66,-35.00,492
-69.00,-34.39,492
-69.72,-33.00,492
-70.00,-32.44,492
-70.71,-31.00,492
-71.00,-30.41,492
-71.77,-29.00,492
-72.39,-28.00,492
-73.00,-27.04,492
-73.81,-26.00,492
-74.65,-25.00,492
-75.00,-24.46,492
-75.83,-23.00,492
-76.00,-22.68,492

-76.00,-3.54,492
-75.24,-2.00,492
-74.61,-1.00,492
-74.00,-0.19,492
-73.89,0.00,492

-70.94,0.00,498
-71.66,-1.00,498
-72.00,-1.63,498
-72.63,-3.00,498
-72.98,-4.00,498
-73.30,-5.00,498
-73.69,-6.00,498
-73.99,-7.00,498
-74.32,-8.00,498
-74.53,-9.00,498
-74.74,-11.00,498
-74.97,-13.00,498
-74.83,-15.00,498
-74.54,-17.00,498
-74.32,-18.00,498
-74.03,-19.00,498
-73.71,-20.00,498
-73.35,-21.00,498
-73.00,-21.93,498
-72.60,-23.00,498
-72.19,-24.00,498
-71.76,-25.00,498
-71.33,-26.00,498
-71.00,-26.71,498
-70.45,-28.00,498
-70.02,-29.00,498
-69.58,-30.00,498
-69.15,-31.00,498
-68.68,-32.00,498
-68.18,-33.00,498
-67.65,-34.00,498
-67.11,-35.00,498
-66.59,-36.00,498
-66.09,-37.00,498
-65.60,-38.00,498
-65.13,-39.00,498
-64.68,-40.00,498
-64.26,-41.00,498
-64.00,-41.67,498
-63.56,-43.00,498
-63.35,-44.00,498
-63.25,-45.00,498
-63.18,-46.00,498
-63.13,-47.00,498
-63.09,-48.00,498
-63.04,-49.00,498
-62.98,-50.00,498
-62.89,-51.00,498
-62.80,-52.00,498
-62.75,-53.00,498
-62.78,-54.00,498
-62.87,-55.00,498
-62.98,-56.00,498
-63.08,-57.00,498
-63.25,-58.00,498
-63.40,-59.00,498
-63.63,-60.00,498
-63.79,-61.00,498
-63.81,-62.00,498
-64.00,-62.77,498
-63.88,-64.00,498
-63.90,-65.00,498
-63.98,-66.00,498
-64.00,-66.90,498
-64.02,-68.00,498
-64.03,-69.00,498
-63.95,-70.00,498
-63.88,-71.00,498
-63.73,-72.00,498
-63.59,-73.00,498
-63.40,-74.00,498
-63.17,-75.00,498
-62.89,-76.00,498
-62.59,-77.00,498
-62.27,-78.00,498
-62.00,-78.74,498
-61.54,-80.00,498
-61.18,-81.00,498
-60.84,-82.00,498
-60.49,-83.00,498
-60.15,-84.00,498
-59.80,-85.00,498
-59.46,-86.00,498
-59.12,-87.00,498
-58.77,-88.00,498
-58.43,-89.00,498
-58.12,-90.00,498
-57.83,-91.00,498
-57.58,-92.00,498
-57.36,-93.00,498
-57.18,-94.00,498
-57.03,-95.00,498
-56.92,-96.00,498
-56.86,-97.00,498
-56.86,-98.00,498
-56.95,-99.00,498
-57.17,-100.00,498
-57.47,-101.00,498
-57.84,-102.00,498
-58.30,-103.00,498
-58.73,-104.00,498
-59.00,-104.65,498
-59.61,-106.00,498
-60.00,-106.77,498
-60.56,-108.00,498
-61.00,-108.94,498
-61.51,-110.00,498
-61.99,-111.00,498
-62.46,-112.00,498
-62.95,-113.00,498
-63.47,-114.00,498
-64.00,-115.00,498
-64.56,-116.00,498
-65.00,-116.77,498
-65.77,-118.00,498
-66.40,-119.00,498
-67.00,-119.96,498
-67.64,-121.00,498
-68.00,-121.59,498
-68.91,-123.00,498
-69.58,-124.00,498
-70.00,-124.67,498
-70.87,-126.00,498
-71.50,-127.00,498
-72.00,-127.93,498
-72.50,-129.00,498
-72.92,-130.00,498
-73.23,-131.00,498
-73.54,-132.00,498
-73.79,-133.00,498
-74.02,-134.00,498
-74.25,-135.00,498
-74.47,-136.00,498
-74.74,-138.00,498
-74.97,-140.00,498
-75.08,-142.00,498
